"PRIM_STATE","AREA","AREA_TITLE","OCC_CODE","OCC_TITLE","O_GROUP","TOT_EMP","EMP_PRSE","H_MEAN","A_MEAN","MEAN_PRSE","H_PCT10","H_PCT25","H_MEDIAN","H_PCT75","H_PCT90","A_PCT10","A_PCT25","A_MEDIAN","A_PCT75","A_PCT90","ANNUAL","label","year","NAICS","NAICS_TITLE","I_GROUP","AREA_TYPE","OWN_CODE","PCT_TOTAL","PCT_RPT","LOC_QUOTIENT","JOBS_1000","HOURLY"
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-2211","Sheet Metal Workers","detailed","**","**","33.630000000000003","69960","5.2999999999999998","16.969999999999999","25.940000000000001","38.299999999999997","41.93","44.119999999999997","35290","53960","79660","87220","91760",NA,"green job","12",NA,NA,NA,NA,NA,NA,NA,"**","**",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","120","21.800000000000001","24.219999999999999","50380","4.7999999999999998","12.75","18.289999999999999","25.23","29.260000000000002","35.25","26520","38040","52470","60860","73330",NA,"green job","12",NA,NA,NA,NA,NA,NA,NA,"0.69999999999999996","0.68700000000000006",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","51-4041","Machinists","detailed","340","18.899999999999999","21.719999999999999","45180","4.2999999999999998","11.43","16.170000000000002","21.02","27.82","33.270000000000003","23770","33630","43710","57870","69200",NA,"green job","12",NA,NA,NA,NA,NA,NA,NA,"0.68000000000000005","2.028",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed","180","44.700000000000003","19.260000000000002","40070","5","14.34","16.530000000000001","19.510000000000002","21.760000000000002","23.210000000000001","29830","34380","40580","45270","48270",NA,"green job","12",NA,NA,NA,NA,NA,NA,NA,"3.4700000000000002","1.103",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5011","Derrick Operators, Oil and Gas","detailed","280","38.299999999999997","28.829999999999998","59960","3.7000000000000002","19.899999999999999","22.370000000000001","28.879999999999999","34.600000000000001","39.979999999999997","41390","46520","60070","71960","83150",NA,"ff job","12",NA,NA,NA,NA,NA,NA,NA,"5.79","0.97599999999999998",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5013","Service Unit Operators, Oil, Gas, and Mining","detailed","70","38.899999999999999","24.41","50780","2.2999999999999998","18.68","20.48","23.48","27.34","32.729999999999997","38860","42600","48840","56870","68080",NA,"ff job","12",NA,NA,NA,NA,NA,NA,NA,"0.53000000000000003","0.23300000000000001",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5071","Roustabouts, Oil and Gas","detailed","50","47.799999999999997","20.219999999999999","42060","5.5","15.07","17.379999999999999","20.100000000000001","22.41","26.66","31340","36150","41800","46620","55450",NA,"ff job","12",NA,NA,NA,NA,NA,NA,NA,"0.41999999999999998","0.189",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-5013","Service Unit Operators, Oil, Gas, and Mining","detailed","**","**","24.300000000000001","50550","2.6000000000000001","19.34","20.82","23.32","27.359999999999999","31.420000000000002","40230","43310","48510","56910","65360",NA,"ff job","12",NA,NA,NA,NA,NA,NA,NA,"**","**",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-5021","Earth Drillers, Except Oil and Gas","detailed","30","47.399999999999999","17.809999999999999","37040","12","12.460000000000001","13.73","16.32","20.140000000000001","27.109999999999999","25910","28550","33950","41890","56380",NA,"ff job","12",NA,NA,NA,NA,NA,NA,NA,"1.3700000000000001","0.186",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3051","Industrial Production Managers","detailed","410","8.8000000000000007","45.740000000000002","95140","3","23.079999999999998","31.280000000000001","43.359999999999999","57.789999999999999","69.870000000000005","48000","65060","90190","120210","145330",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.1299999999999999","1.4039999999999999",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3071","Transportation, Storage, and Distribution Managers","detailed","230","25.100000000000001","51.049999999999997","106180","6.7999999999999998","26.07","34","45.270000000000003","70.510000000000005","84.450000000000003","54230","70720","94160","146660","175660",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.01","0.78400000000000003",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9041","Architectural and Engineering Managers","detailed","580","13.5","75.950000000000003","157980","4","48.119999999999997","54.579999999999998","66.790000000000006","88.920000000000002","#","100090","113520","138920","184950","#",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.4299999999999999","1.972",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9199","Managers, All Other","detailed","680","17.300000000000001","54.530000000000001","113420","4.9000000000000004","27.510000000000002","34.590000000000003","52.18","67.590000000000003","86","57220","71950","108540","140580","178880",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.90000000000000002","2.3340000000000001",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2051","Civil Engineers","detailed","410","17","48.25","100360","4.5","30.09","38.710000000000001","47.149999999999999","55.039999999999999","71.170000000000002","62590","80510","98070","114490","148020",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.69999999999999996","1.3939999999999999",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2071","Electrical Engineers","detailed","620","37.700000000000003","45.600000000000001","94850","2.5","31.890000000000001","38","46.310000000000002","53.350000000000001","57.799999999999997","66330","79030","96330","110970","120220",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.6699999999999999","2.113",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2141","Mechanical Engineers","detailed","740","7.5999999999999996","45.140000000000001","93880","1.8","31.129999999999999","38.07","45.119999999999997","54.030000000000001","58.740000000000002","64750","79180","93860","112380","122180",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.3","2.5270000000000001",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2199","Engineers, All Other","detailed","290","20.699999999999999","46.030000000000001","95740","3.7999999999999998","18.34","33.359999999999999","45.439999999999998","59.32","70.700000000000003","38150","69400","94520","123390","147060",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.1000000000000001","0.998",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","19-4041","Geological and Petroleum Technicians","detailed","50","43.299999999999997","32.719999999999999","68050","21.100000000000001","16.149999999999999","17.640000000000001","24.420000000000002","42.509999999999998","53.409999999999997","33580","36700","50800","88420","111080",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.4199999999999999","0.16200000000000001",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","41-4011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","detailed","880","13.4","42.859999999999999","89150","6","18.780000000000001","27.149999999999999","39.530000000000001","54.539999999999999","69.950000000000003","39050","56480","82220","113440","145500",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.1299999999999999","3.016",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-1011","First-Line Supervisors of Construction Trades and Extraction Workers","detailed","730","9.6999999999999993","33.969999999999999","70660","2.7999999999999998","23.079999999999998","26.870000000000001","33.280000000000001","40.600000000000001","45.850000000000001","48000","55890","69220","84450","95370",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.70999999999999996","2.484",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-2211","Sheet Metal Workers","detailed","200","47","22.52","46850","7.2999999999999998","11.77","15","21.539999999999999","27.670000000000002","35.950000000000003","24480","31190","44790","57550","74770",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.67000000000000004","0.68200000000000005",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-4099","Construction and Related Workers, All Other","detailed","50","28.300000000000001","13.94","29000","7.2999999999999998","8.6300000000000008","9.5199999999999996","12.960000000000001","18","21.260000000000002","17950","19790","26960","37430","44220",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.67000000000000004","0.156",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","250","34.200000000000003","19.640000000000001","40840","8.3000000000000007","10.67","13.5","19.27","23.039999999999999","31.699999999999999","22200","28090","40070","47930","65940",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.82999999999999996","0.85699999999999998",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-4041","Machinists","detailed","980","15.9","18.870000000000001","39250","3.2999999999999998","10.18","13.25","18.550000000000001","23.559999999999999","28.02","21170","27550","38590","49000","58280",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.1399999999999999","3.3570000000000002",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-8099","Plant and System Operators, All Other","detailed","70","9.3000000000000007","26.280000000000001","54660","3.7999999999999998","23.739999999999998","24.91","26.73","28.550000000000001","29.550000000000001","49380","51810","55600","59380","61460",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"2.6299999999999999","0.22600000000000001",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-3051","Industrial Production Managers","detailed","90","11.699999999999999","47.990000000000002","99820","5.7999999999999998","26.420000000000002","36.840000000000003","43.259999999999998","62.329999999999998","79.609999999999999","54960","76620","89970","129640","165590",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.72999999999999998","0.91400000000000003",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-3071","Transportation, Storage, and Distribution Managers","detailed","40","24.100000000000001","36.939999999999998","76830","6","18.210000000000001","27.23","38.689999999999998","46.130000000000003","53.399999999999999","37880","56630","80470","95940","111070",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.53000000000000003","0.40699999999999997",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-9041","Architectural and Engineering Managers","detailed","170","17.899999999999999","50.560000000000002","105160","2.5","37.950000000000003","41.939999999999998","49.350000000000001","60.119999999999997","68.969999999999999","78930","87230","102650","125040","143460",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.22","1.6879999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-9199","Managers, All Other","detailed","140","3.2999999999999998","*","*","*","*","*","*","*","*","*","*","*","*","*",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.54000000000000004","1.405",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2051","Civil Engineers","detailed","440","6.5999999999999996","41.75","86840","4","26.399999999999999","33.130000000000003","43.240000000000002","48.880000000000003","52.479999999999997","54920","68920","89950","101660","109160",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"2.1600000000000001","4.2709999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2071","Electrical Engineers","detailed","110","14.699999999999999","48.390000000000001","100650","8.9000000000000004","28.710000000000001","35.369999999999997","46.659999999999997","61.130000000000003","72.079999999999998","59720","73580","97050","127140","149930",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.85999999999999999","1.0920000000000001",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2141","Mechanical Engineers","detailed","110","37.100000000000001","38.509999999999998","80090","7.2000000000000002","27.07","30.960000000000001","35.270000000000003","42.990000000000002","51.170000000000002","56310","64390","73370","89410","106420",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.56000000000000005","1.099",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2199","Engineers, All Other","detailed","150","6.2999999999999998","*","*","*","*","*","*","*","*","*","*","*","*","*",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.5900000000000001","1.446",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","41-4011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","detailed","200","32.600000000000001","26.969999999999999","56100","10.1","15.93","17.710000000000001","22.100000000000001","33.43","44.439999999999998","33140","36840","45960","69540","92420",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.75","1.9930000000000001",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","47-1011","First-Line Supervisors of Construction Trades and Extraction Workers","detailed","370","12.4","35.859999999999999","74590","3.2000000000000002","26.260000000000002","29.969999999999999","34.439999999999998","41.969999999999999","49.43","54620","62340","71630","87300","102820",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.02","3.5859999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","47-2211","Sheet Metal Workers","detailed","80","38.799999999999997","26.780000000000001","55700","11","18.02","20.829999999999998","25.010000000000002","33.270000000000003","40.100000000000001","37480","43330","52020","69210","83410",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.79000000000000004","0.79600000000000004",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","47-4099","Construction and Related Workers, All Other","detailed","**","**","13.039999999999999","27130","19.199999999999999","8.5099999999999998","9.0299999999999994","12.67","14.66","20.649999999999999","17710","18770","26360","30490","42960",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"**","**",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","90","19.5","21.489999999999998","44690","4.5999999999999996","12.699999999999999","15.470000000000001","21.370000000000001","26.379999999999999","29.190000000000001","26410","32170","44460","54870","60710",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.82999999999999996","0.84899999999999998",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","51-4041","Machinists","detailed","220","18.800000000000001","22.5","46810","13.800000000000001","12","13.84","17.34","26.66","49.119999999999997","24970","28790","36060","55440","102160",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.71999999999999997","2.1339999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed","190","23.899999999999999","18.390000000000001","38240","8.5999999999999996","10.08","12.33","15.140000000000001","23.16","28.57","20970","25640","31490","48160","59420",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"5.71","1.831",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","11-3051","Industrial Production Managers","detailed","190","17.300000000000001","50.829999999999998","105720","6.0999999999999996","28.359999999999999","34.109999999999999","47.289999999999999","64.489999999999995","72.650000000000006","58990","70940","98370","134140","151110",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.88","1.103",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","11-3071","Transportation, Storage, and Distribution Managers","detailed","70","17","40.200000000000003","83610","3.5","23.670000000000002","29.969999999999999","38.640000000000001","51.43","57.549999999999997","49230","62340","80370","106970","119710",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.53000000000000003","0.40999999999999998",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","11-9041","Architectural and Engineering Managers","detailed","410","11.1","75.409999999999997","156850","4.5999999999999996","45.369999999999997","55.270000000000003","70.099999999999994","88.319999999999993","#","94380","114960","145820","183700","#",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.72","2.3730000000000002",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","11-9199","Managers, All Other","detailed","310","11.4","51.729999999999997","107600","2.2999999999999998","32.219999999999999","39.539999999999999","50.799999999999997","62.960000000000001","75.780000000000001","67010","82240","105660","130970","157620",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.69999999999999996","1.819",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","17-2051","Civil Engineers","detailed","410","34.600000000000001","49.869999999999997","103730","2.2999999999999998","36.840000000000003","41.289999999999999","48.740000000000002","55.909999999999997","74.150000000000006","76630","85890","101380","116290","154240",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.1899999999999999","2.3490000000000002",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","17-2071","Electrical Engineers","detailed","290","11.5","47.049999999999997","97860","6.2000000000000002","23.010000000000002","34.869999999999997","45.969999999999999","59.719999999999999","71.909999999999997","47870","72520","95620","124210","149580",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.3200000000000001","1.673",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","17-2141","Mechanical Engineers","detailed","310","12.199999999999999","42.130000000000003","87630","4.7999999999999998","26.670000000000002","31.920000000000002","39.369999999999997","52.25","64.909999999999997","55460","66400","81890","108670","135010",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.93000000000000005","1.8169999999999999",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","17-2199","Engineers, All Other","detailed","240","27.399999999999999","51.170000000000002","106440","6.2999999999999998","28.75","41.18","51.799999999999997","61.590000000000003","71.400000000000006","59800","85650","107740","128110","148500",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"1.53","1.397",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","41-4011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","detailed","290","15.9","38.119999999999997","79290","4.4000000000000004","21.530000000000001","25.879999999999999","33.829999999999998","44.409999999999997","60.439999999999998","44770","53830","70360","92380","125720",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.63","1.6699999999999999",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-1011","First-Line Supervisors of Construction Trades and Extraction Workers","detailed","360","13.9","34.689999999999998","72150","3.7000000000000002","20.960000000000001","26.899999999999999","33.539999999999999","41.979999999999997","52.079999999999998","43590","55960","69760","87320","108340",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.59999999999999998","2.1000000000000001",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-2211","Sheet Metal Workers","detailed","130","40","32.960000000000001","68560","9.6999999999999993","14.720000000000001","22.920000000000002","38.399999999999999","42.039999999999999","44.219999999999999","30610","47680","79880","87440","91980",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.75","0.75800000000000001",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","110","34","21.52","44770","6.4000000000000004","13.609999999999999","16.010000000000002","20.199999999999999","26.32","30.91","28300","33300","42020","54740","64300",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.62","0.63500000000000001",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","51-4041","Machinists","detailed","310","26.100000000000001","23.190000000000001","48230","4.2000000000000002","11.539999999999999","19.539999999999999","22.379999999999999","28.239999999999998","33.789999999999999","24000","40650","46560","58750","70280",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"0.60999999999999999","1.802",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed","240","45.899999999999999","19.93","41440","8.1999999999999993","11.83","15.59","18.43","22.18","32.409999999999997","24600","32430","38340","46140","67420",NA,"green job","13",NA,NA,NA,NA,NA,NA,NA,"4.3399999999999999","1.3899999999999999",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5013","Service Unit Operators, Oil, Gas, and Mining","detailed","80","40","25.440000000000001","52920","2.6000000000000001","19.149999999999999","21.170000000000002","24.530000000000001","28.41","34.920000000000002","39840","44040","51020","59090","72630",NA,"ff job","13",NA,NA,NA,NA,NA,NA,NA,"0.63","0.28299999999999997",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-5071","Roustabouts, Oil and Gas","detailed","90","39.799999999999997","19","39520","4.0999999999999996","13.16","15.74","18.870000000000001","21.93","25.620000000000001","27370","32750","39240","45610","53280",NA,"ff job","13",NA,NA,NA,NA,NA,NA,NA,"0.57999999999999996","0.29699999999999999",NA
"CA","42060","Santa Barbara-Santa Maria-Goleta, CA","47-5013","Service Unit Operators, Oil, Gas, and Mining","detailed","**","**","24.460000000000001","50870","2.7000000000000002","19.23","20.739999999999998","23.219999999999999","27.710000000000001","32.700000000000003","40000","43130","48300","57640","68020",NA,"ff job","13",NA,NA,NA,NA,NA,NA,NA,"**","**",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3051","Industrial Production Managers","detailed","340","44.1","48","99830","3.6","24.35","31.43","43.35","64.48","74.13","50650","65370","90170","134120","154190",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.92","1.1419999999999999",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-3071","Transportation, Storage, and Distribution Managers","detailed","240","19","54.26","112860","6.2","28.59","36.92","47.73","71.819999999999993","87.6","59460","76790","99280","149380","182200",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.05","0.82699999999999996",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9041","Architectural and Engineering Managers","detailed","630","11.4","71.72","149190","5.2","38.44","53.16","64.790000000000006","84.78","#","79950","110560","134760","176350","#",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.6","2.117",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","11-9199","Managers, All Other","detailed","550","19.399999999999999","55.14","114680","2.9","30.4","38.630000000000003","53.67","67.540000000000006","79.81","63240","80350","111630","140470","166000",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.7","1.873",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2051","Civil Engineers","detailed","400","13.5","48.99","101890","1.9","35.42","41.71","49.45","56.06","61.52","73670","86760","102850","116600","127960",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.69","1.341",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2071","Electrical Engineers","detailed","650","40.4","51.41","106930","7","32.85","40.06","49.98","58.12","74.569999999999993","68330","83320","103950","120890","155100",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.69","2.1869999999999998",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2141","Mechanical Engineers","detailed","550","8.1","44.85","93290","2","29.12","37.22","44.42","54.3","61.1","60570","77410","92380","112940","127080",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.92","1.851",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","17-2199","Engineers, All Other","detailed","240","36.299999999999997","45.75","95170","4.5999999999999996","17.37","33.14","45.91","57.77","70.489999999999995","36120","68930","95490","120170","146610",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.86","0.79700000000000004",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","19-4041","Geological and Petroleum Technicians","detailed","40","35.6","47.9","99630","15.1","21.88","28.66","39.46","52.62","#","45520","59620","82080","109450","#",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.05","0.124",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","41-4011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","detailed","860","15","46.05","95770","6.4","20.72","28.87","42.33","60.07","72.599999999999994","43100","60050","88060","124960","151010",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.17","2.915",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-1011","First-Line Supervisors of Construction Trades and Extraction Workers","detailed","820","14.6","38.47","80020","3.8","24.18","28.31","37.08","46.15","58.05","50290","58890","77120","95990","120750",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.76","2.7749999999999999",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-2211","Sheet Metal Workers","detailed","240","34.6","23.35","48570","7.1","12.08","15.87","21.88","30.08","37.020000000000003","25120","33000","45510","62560","76990",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.82","0.80600000000000005",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","47-4099","Construction and Related Workers, All Other","detailed","30","17.100000000000001","13.07","27190","2.2000000000000002","8.64","9.23","11.09","15.49","21.58","17970","19190","23070","32230","44890",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.46","0.106",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","49-9099","Installation, Maintenance, and Repair Workers, All Other","detailed","290","26","20.18","41970","7","10.78","13.61","19.16","24.75","33.32","22420","28310","39850","51480","69300",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.97","0.98899999999999999",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-4041","Machinists","detailed","1050","13.3","19.55","40660","3","10.35","13.64","18.61","24.73","29.41","21540","28380","38710","51440","61170",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"1.22","3.5369999999999999",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-8099","Plant and System Operators, All Other","detailed","60","10.4","26.46","55040","4.5","24.02","25.2","27.04","28.87","30.01","49960","52420","56240","60060","62420",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"2.17","0.186",NA
"CA","37100","Oxnard-Thousand Oaks-Ventura, CA","51-9012","Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders","detailed","**","**","24.36","50660","10.3","14.3","16.79","21.82","28.57","43.58","29750","34930","45390","59430","90640",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"**","**",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-3051","Industrial Production Managers","detailed","90","21.3","46.71","97150","5.5","29.94","37.78","43.85","59.48","69.540000000000006","62270","78590","91200","123720","144640",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.71","0.88200000000000001",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-3071","Transportation, Storage, and Distribution Managers","detailed","50","18.8","40.94","85160","6","24.02","28.83","39.83","47.45","55.97","49950","59960","82840","98700","116410",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.63","0.497",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-9041","Architectural and Engineering Managers","detailed","120","12.2","56.82","118180","3.5","39.75","45.58","55.75","67.2","74.069999999999993","82680","94810","115960","139780","154070",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.85","1.129",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","11-9199","Managers, All Other","detailed","150","2.9","*","*","*","*","*","*","*","*","*","*","*","*","*",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.52","1.3819999999999999",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2051","Civil Engineers","detailed","440","9","41.42","86160","6.3","25.8","31.3","44.48","50.29","53.81","53660","65090","92520","104590","111920",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"2.08","4.0510000000000002",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2071","Electrical Engineers","detailed","120","8.6","48.16","100170","8.1","26.72","33.28","44.9","61.21","74.47","55570","69230","93400","127310","154890",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.89","1.145",NA
"CA","42020","San Luis Obispo-Paso Robles, CA","17-2141","Mechanical Engineers","detailed","110","17.899999999999999","38.590000000000003","80260","4.2","26.15","30.33","36.729999999999997","46.55","54.96","54390","63080","76390","96820","114320",NA,"green job","14",NA,NA,NA,NA,NA,NA,NA,"0.52","1.0409999999999999",NA
